entrant_level,campus,fall_term,count_type,ethnicity,n
freshman,Davis,2019,Enr,Asian,2095
freshman,Davis,2020,Enr,Asian,2056
freshman,Davis,2021,Enr,Asian,2534
freshman,Davis,2022,Enr,Asian,2441
freshman,Davis,2023,Enr,Asian,2349
freshman,Davis,2024,Enr,Asian,2350
freshman,Davis,2025,Enr,Asian,2298
freshman,Davis,2017,Enr,Hispanic/Latino(a),1415
freshman,Davis,2018,Enr,Hispanic/Latino(a),1549
freshman,Davis,2019,Enr,Hispanic/Latino(a),1465
freshman,Davis,2020,Enr,Hispanic/Latino(a),1470
freshman,Davis,2021,Enr,Hispanic/Latino(a),1639
freshman,Davis,2022,Enr,Hispanic/Latino(a),1311
freshman,Davis,2023,Enr,Hispanic/Latino(a),1663
freshman,Davis,2024,Enr,Hispanic/Latino(a),1769
freshman,Davis,2025,Enr,Hispanic/Latino(a),1860
freshman,Davis,2017,Enr,Pacific Islander,20
freshman,Davis,2018,Enr,Pacific Islander,21
freshman,Davis,2019,Enr,Pacific Islander,30
freshman,Davis,2020,Enr,Pacific Islander,19
freshman,Davis,2021,Enr,Pacific Islander,24
freshman,Davis,2022,Enr,Pacific Islander,19
freshman,Davis,2023,Enr,Pacific Islander,18
freshman,Davis,2024,Enr,Pacific Islander,16
freshman,Davis,2025,Enr,Pacific Islander,20
freshman,Davis,2017,Enr,White,1168
freshman,Davis,2018,Enr,White,1231
freshman,Davis,2019,Enr,White,1230
freshman,Davis,2020,Enr,White,1145
freshman,Davis,2021,Enr,White,1429
freshman,Davis,2022,Enr,White,1196
freshman,Davis,2023,Enr,White,1171
freshman,Davis,2024,Enr,White,1095
freshman,Davis,2025,Enr,White,1200
freshman,Davis,2017,Enr,Unknown,118
freshman,Davis,2018,Enr,Unknown,139
freshman,Davis,2019,Enr,Unknown,127
freshman,Davis,2020,Enr,Unknown,146
freshman,Davis,2021,Enr,Unknown,188
freshman,Davis,2022,Enr,Unknown,173
freshman,Davis,2023,Enr,Unknown,143
freshman,Davis,2024,Enr,Unknown,157
freshman,Davis,2025,Enr,Unknown,165
freshman,Davis,2017,Enr,International,1293
freshman,Davis,2018,Enr,International,1230
freshman,Davis,2019,Enr,International,779
freshman,Davis,2020,Enr,International,1078
freshman,Davis,2021,Enr,International,1421
freshman,Davis,2022,Enr,International,1065
freshman,Davis,2023,Enr,International,970
freshman,Davis,2024,Enr,International,1068
freshman,Davis,2025,Enr,International,952
freshman,Irvine,2017,App,African American,3641
freshman,Irvine,2018,App,African American,4236
freshman,Irvine,2019,App,African American,4052
freshman,Irvine,2020,App,African American,4409
freshman,Irvine,2021,App,African American,5310
freshman,Irvine,2022,App,African American,5680
freshman,Irvine,2023,App,African American,5740
freshman,Irvine,2024,App,African American,5983
freshman,Irvine,2025,App,African American,5723
freshman,Irvine,2017,App,American Indian,318
freshman,Irvine,2018,App,American Indian,337
freshman,Irvine,2019,App,American Indian,272
freshman,Irvine,2020,App,American Indian,327
freshman,Irvine,2021,App,American Indian,308
freshman,Irvine,2022,App,American Indian,452
freshman,Irvine,2023,App,American Indian,486
freshman,Irvine,2024,App,American Indian,517
freshman,Irvine,2025,App,American Indian,468
freshman,Irvine,2017,App,Asian,26630
freshman,Irvine,2018,App,Asian,30657
freshman,Irvine,2019,App,Asian,31119
freshman,Irvine,2020,App,Asian,31849
freshman,Irvine,2021,App,Asian,36001
freshman,Irvine,2022,App,Asian,40621
freshman,Irvine,2023,App,Asian,41582
freshman,Irvine,2024,App,Asian,42066
freshman,Irvine,2025,App,Asian,42962
freshman,Irvine,2017,App,Hispanic/Latino(a),24073
freshman,Irvine,2018,App,Hispanic/Latino(a),26673
freshman,Irvine,2019,App,Hispanic/Latino(a),26542
freshman,Irvine,2020,App,Hispanic/Latino(a),27766
freshman,Irvine,2021,App,Hispanic/Latino(a),29046
freshman,Irvine,2022,App,Hispanic/Latino(a),31966
freshman,Irvine,2023,App,Hispanic/Latino(a),33262
freshman,Irvine,2024,App,Hispanic/Latino(a),33618
freshman,Irvine,2025,App,Hispanic/Latino(a),32887
freshman,Irvine,2017,App,Pacific Islander,203
freshman,Irvine,2018,App,Pacific Islander,218
freshman,Irvine,2019,App,Pacific Islander,217
freshman,Irvine,2020,App,Pacific Islander,222
freshman,Irvine,2021,App,Pacific Islander,246
freshman,Irvine,2022,App,Pacific Islander,256
freshman,Irvine,2023,App,Pacific Islander,262
freshman,Irvine,2024,App,Pacific Islander,240
freshman,Irvine,2025,App,Pacific Islander,246
freshman,Irvine,2017,App,White,12246
freshman,Irvine,2018,App,White,13025
freshman,Irvine,2019,App,White,13135
freshman,Irvine,2020,App,White,13346
freshman,Irvine,2021,App,White,16187
freshman,Irvine,2022,App,White,17439
freshman,Irvine,2023,App,White,17677
freshman,Irvine,2024,App,White,17107
freshman,Irvine,2025,App,White,16519
freshman,Irvine,2017,App,Unknown,2029
freshman,Irvine,2018,App,Unknown,2409
freshman,Irvine,2019,App,Unknown,2158
freshman,Irvine,2020,App,Unknown,2555
freshman,Irvine,2021,App,Unknown,2628
freshman,Irvine,2022,App,Unknown,2718
freshman,Irvine,2023,App,Unknown,2907
freshman,Irvine,2024,App,Unknown,3833
freshman,Irvine,2025,App,Unknown,3831
freshman,Irvine,2017,App,International,15952
freshman,Irvine,2018,App,International,17504
freshman,Irvine,2019,App,International,18070
freshman,Irvine,2020,App,International,17464
freshman,Irvine,2021,App,International,18217
freshman,Irvine,2022,App,International,20062
freshman,Irvine,2023,App,International,19185
freshman,Irvine,2024,App,International,19335
freshman,Irvine,2025,App,International,21587
freshman,Irvine,2017,Adm,African American,876
freshman,Irvine,2018,Adm,African American,998
freshman,Irvine,2019,Adm,African American,769
freshman,Irvine,2020,Adm,African American,828
freshman,Irvine,2021,Adm,African American,1492
freshman,Irvine,2022,Adm,African American,1178
freshman,Irvine,2023,Adm,African American,1206
freshman,Irvine,2024,Adm,African American,1234
freshman,Irvine,2025,Adm,African American,1215
freshman,Irvine,2017,Adm,American Indian,103
freshman,Irvine,2018,Adm,American Indian,84
freshman,Irvine,2019,Adm,American Indian,60
freshman,Irvine,2020,Adm,American Indian,80
freshman,Irvine,2021,Adm,American Indian,199
freshman,Irvine,2022,Adm,American Indian,295
freshman,Irvine,2023,Adm,American Indian,251
freshman,Irvine,2024,Adm,American Indian,232
freshman,Irvine,2025,Adm,American Indian,166
freshman,Irvine,2017,Adm,Asian,11294
freshman,Irvine,2018,Adm,Asian,9979
freshman,Irvine,2019,Adm,Asian,8892
freshman,Irvine,2020,Adm,Asian,11201
freshman,Irvine,2021,Adm,Asian,10525
freshman,Irvine,2022,Adm,Asian,9421
freshman,Irvine,2023,Adm,Asian,11731
freshman,Irvine,2024,Adm,Asian,12666
freshman,Irvine,2025,Adm,Asian,13047
freshman,Irvine,2017,Adm,Hispanic/Latino(a),5870
freshman,Irvine,2018,Adm,Hispanic/Latino(a),4924
freshman,Irvine,2019,Adm,Hispanic/Latino(a),4426
freshman,Irvine,2020,Adm,Hispanic/Latino(a),4570
freshman,Irvine,2021,Adm,Hispanic/Latino(a),6288
freshman,Irvine,2022,Adm,Hispanic/Latino(a),5590
freshman,Irvine,2023,Adm,Hispanic/Latino(a),6094
freshman,Irvine,2024,Adm,Hispanic/Latino(a),6722
freshman,Irvine,2025,Adm,Hispanic/Latino(a),6127
freshman,Irvine,2017,Adm,Pacific Islander,60
freshman,Irvine,2018,Adm,Pacific Islander,53
freshman,Irvine,2019,Adm,Pacific Islander,46
freshman,Irvine,2020,Adm,Pacific Islander,55
freshman,Irvine,2021,Adm,Pacific Islander,68
freshman,Irvine,2022,Adm,Pacific Islander,44
freshman,Irvine,2023,Adm,Pacific Islander,52
freshman,Irvine,2024,Adm,Pacific Islander,56
freshman,Irvine,2025,Adm,Pacific Islander,72
freshman,Irvine,2017,Adm,White,4805
freshman,Irvine,2018,Adm,White,3714
freshman,Irvine,2019,Adm,White,3201
freshman,Irvine,2020,Adm,White,3966
freshman,Irvine,2021,Adm,White,4866
freshman,Irvine,2022,Adm,White,3729
freshman,Irvine,2023,Adm,White,4585
freshman,Irvine,2024,Adm,White,4633
freshman,Irvine,2025,Adm,White,4540
freshman,Irvine,2017,Adm,Unknown,867
freshman,Irvine,2018,Adm,Unknown,831
freshman,Irvine,2019,Adm,Unknown,657
freshman,Irvine,2020,Adm,Unknown,887
freshman,Irvine,2021,Adm,Unknown,858
freshman,Irvine,2022,Adm,Unknown,707
freshman,Irvine,2023,Adm,Unknown,940
freshman,Irvine,2024,Adm,Unknown,1339
freshman,Irvine,2025,Adm,Unknown,1470
freshman,Irvine,2017,Adm,International,7188
freshman,Irvine,2018,Adm,International,6752
freshman,Irvine,2019,Adm,International,7309
freshman,Irvine,2020,Adm,International,7714
freshman,Irvine,2021,Adm,International,6813
freshman,Irvine,2022,Adm,International,4244
freshman,Irvine,2023,Adm,International,6097
freshman,Irvine,2024,Adm,International,8163
freshman,Irvine,2025,Adm,International,9021
freshman,Irvine,2017,Enr,African American,212
freshman,Irvine,2018,Enr,African American,260
freshman,Irvine,2019,Enr,African American,181
freshman,Irvine,2020,Enr,African American,157
freshman,Irvine,2021,Enr,African American,332
freshman,Irvine,2022,Enr,African American,263
freshman,Irvine,2023,Enr,African American,254
freshman,Irvine,2024,Enr,African American,240
freshman,Irvine,2025,Enr,African American,261
freshman,Irvine,2017,Enr,American Indian,9
freshman,Irvine,2018,Enr,American Indian,16
freshman,Irvine,2019,Enr,American Indian,12
freshman,Irvine,2020,Enr,American Indian,15
freshman,Irvine,2021,Enr,American Indian,52
freshman,Irvine,2022,Enr,American Indian,98
freshman,Irvine,2023,Enr,American Indian,60
freshman,Irvine,2024,Enr,American Indian,52
freshman,Irvine,2025,Enr,American Indian,29
freshman,Irvine,2017,Enr,Asian,2622
freshman,Irvine,2018,Enr,Asian,2335
freshman,Irvine,2019,Enr,Asian,2370
freshman,Irvine,2020,Enr,Asian,2657
freshman,Irvine,2021,Enr,Asian,2384
freshman,Irvine,2022,Enr,Asian,2394
freshman,Irvine,2023,Enr,Asian,2918
freshman,Irvine,2024,Enr,Asian,2729
freshman,Irvine,2025,Enr,Asian,2722
freshman,Irvine,2017,Enr,Hispanic/Latino(a),1671
freshman,Irvine,2018,Enr,Hispanic/Latino(a),1330
freshman,Irvine,2019,Enr,Hispanic/Latino(a),1577
freshman,Irvine,2020,Enr,Hispanic/Latino(a),1190
freshman,Irvine,2021,Enr,Hispanic/Latino(a),1935
freshman,Irvine,2022,Enr,Hispanic/Latino(a),1612
freshman,Irvine,2023,Enr,Hispanic/Latino(a),1681
freshman,Irvine,2024,Enr,Hispanic/Latino(a),1692
freshman,Irvine,2025,Enr,Hispanic/Latino(a),1450
freshman,Irvine,2017,Enr,Pacific Islander,10
freshman,Irvine,2018,Enr,Pacific Islander,13
freshman,Irvine,2019,Enr,Pacific Islander,17
freshman,Irvine,2020,Enr,Pacific Islander,11
freshman,Irvine,2021,Enr,Pacific Islander,14
freshman,Irvine,2022,Enr,Pacific Islander,7
freshman,Irvine,2023,Enr,Pacific Islander,13
freshman,Irvine,2024,Enr,Pacific Islander,6
freshman,Irvine,2025,Enr,Pacific Islander,16
freshman,Irvine,2017,Enr,White,732
freshman,Irvine,2018,Enr,White,589
freshman,Irvine,2019,Enr,White,642
freshman,Irvine,2020,Enr,White,644
freshman,Irvine,2021,Enr,White,742
freshman,Irvine,2022,Enr,White,596
freshman,Irvine,2023,Enr,White,759
freshman,Irvine,2024,Enr,White,704
freshman,Irvine,2025,Enr,White,672
freshman,Irvine,2017,Enr,Unknown,119
freshman,Irvine,2018,Enr,Unknown,131
freshman,Irvine,2019,Enr,Unknown,96
freshman,Irvine,2020,Enr,Unknown,112
freshman,Irvine,2021,Enr,Unknown,113
freshman,Irvine,2022,Enr,Unknown,96
freshman,Irvine,2023,Enr,Unknown,171
freshman,Irvine,2024,Enr,Unknown,164
freshman,Irvine,2025,Enr,Unknown,177
freshman,Irvine,2017,Enr,International,1170
freshman,Irvine,2018,Enr,International,1119
freshman,Irvine,2019,Enr,International,1174
freshman,Irvine,2020,Enr,International,979
freshman,Irvine,2021,Enr,International,917
freshman,Irvine,2022,Enr,International,598
freshman,Irvine,2023,Enr,International,940
freshman,Irvine,2024,Enr,International,1149
freshman,Irvine,2025,Enr,International,1096
freshman,Los Angeles,2017,App,African American,5826
freshman,Los Angeles,2018,App,African American,6658
freshman,Los Angeles,2019,App,African American,6308
freshman,Los Angeles,2020,App,African American,6119
freshman,Los Angeles,2021,App,African American,9048
freshman,Los Angeles,2022,App,African American,9417
freshman,Los Angeles,2023,App,African American,8899
freshman,Los Angeles,2024,App,African American,9078
freshman,Los Angeles,2025,App,African American,8402
freshman,Los Angeles,2017,App,American Indian,514
freshman,Los Angeles,2018,App,American Indian,517
freshman,Los Angeles,2019,App,American Indian,451
freshman,Los Angeles,2020,App,American Indian,456
freshman,Los Angeles,2021,App,American Indian,533
freshman,Los Angeles,2022,App,American Indian,732
freshman,Los Angeles,2023,App,American Indian,749
freshman,Los Angeles,2024,App,American Indian,753
freshman,Los Angeles,2025,App,American Indian,658
freshman,Los Angeles,2017,App,Asian,29149
freshman,Los Angeles,2018,App,Asian,33818
freshman,Los Angeles,2019,App,Asian,34449
freshman,Los Angeles,2020,App,Asian,34391
freshman,Los Angeles,2021,App,Asian,41921
freshman,Los Angeles,2022,App,Asian,46813
freshman,Los Angeles,2023,App,Asian,46511
freshman,Los Angeles,2024,App,Asian,46521
freshman,Los Angeles,2025,App,Asian,47054
freshman,Los Angeles,2017,App,Hispanic/Latino(a),23111
freshman,Los Angeles,2018,App,Hispanic/Latino(a),25635
freshman,Los Angeles,2019,App,Hispanic/Latino(a),24788
freshman,Los Angeles,2020,App,Hispanic/Latino(a),24259
freshman,Los Angeles,2021,App,Hispanic/Latino(a),32417
freshman,Los Angeles,2022,App,Hispanic/Latino(a),35425
freshman,Los Angeles,2023,App,Hispanic/Latino(a),35552
freshman,Los Angeles,2024,App,Hispanic/Latino(a),36146
freshman,Los Angeles,2025,App,Hispanic/Latino(a),34075
freshman,Los Angeles,2017,App,Pacific Islander,270
freshman,Los Angeles,2018,App,Pacific Islander,285
freshman,Los Angeles,2019,App,Pacific Islander,258
freshman,Los Angeles,2020,App,Pacific Islander,248
freshman,Los Angeles,2021,App,Pacific Islander,335
freshman,Los Angeles,2022,App,Pacific Islander,334
freshman,Los Angeles,2023,App,Pacific Islander,312
freshman,Los Angeles,2024,App,Pacific Islander,311
freshman,Los Angeles,2025,App,Pacific Islander,325
freshman,Los Angeles,2017,App,White,22578
freshman,Los Angeles,2018,App,White,23908
freshman,Los Angeles,2019,App,White,23286
freshman,Los Angeles,2020,App,White,21941
freshman,Los Angeles,2021,App,White,29520
freshman,Los Angeles,2022,App,White,29590
freshman,Los Angeles,2023,App,White,27765
freshman,Los Angeles,2024,App,White,26146
freshman,Los Angeles,2025,App,White,25094
freshman,Los Angeles,2017,App,Unknown,2965
freshman,Los Angeles,2018,App,Unknown,3515
freshman,Los Angeles,2019,App,Unknown,3129
freshman,Los Angeles,2020,App,Unknown,3567
freshman,Los Angeles,2021,App,Unknown,3831
freshman,Los Angeles,2022,App,Unknown,3963
freshman,Los Angeles,2023,App,Unknown,4116
freshman,Los Angeles,2024,App,Unknown,5276
freshman,Los Angeles,2025,App,Unknown,5315
freshman,Los Angeles,2017,App,International,17813
freshman,Los Angeles,2018,App,International,19419
freshman,Los Angeles,2019,App,International,18652
freshman,Los Angeles,2020,App,International,17889
freshman,Los Angeles,2021,App,International,21877
freshman,Los Angeles,2022,App,International,23527
freshman,Los Angeles,2023,App,International,21999
freshman,Los Angeles,2024,App,International,22041
freshman,Los Angeles,2025,App,International,24137
freshman,Los Angeles,2017,Adm,African American,742
freshman,Los Angeles,2018,Adm,African American,741
freshman,Los Angeles,2019,Adm,African American,734
freshman,Los Angeles,2020,Adm,African American,750
freshman,Los Angeles,2021,Adm,African American,901
freshman,Los Angeles,2022,Adm,African American,941
freshman,Los Angeles,2023,Adm,African American,914
freshman,Los Angeles,2024,Adm,African American,909
freshman,Los Angeles,2025,Adm,African American,813
freshman,Los Angeles,2017,Adm,American Indian,91
freshman,Los Angeles,2018,Adm,American Indian,111
freshman,Los Angeles,2019,Adm,American Indian,95
freshman,Los Angeles,2020,Adm,American Indian,83
freshman,Los Angeles,2021,Adm,American Indian,104
freshman,Los Angeles,2022,Adm,American Indian,100
freshman,Los Angeles,2023,Adm,American Indian,136
freshman,Los Angeles,2024,Adm,American Indian,132
freshman,Los Angeles,2025,Adm,American Indian,129
freshman,Los Angeles,2017,Adm,Asian,5824
freshman,Los Angeles,2018,Adm,Asian,5865
freshman,Los Angeles,2019,Adm,Asian,5213
freshman,Los Angeles,2020,Adm,Asian,6217
freshman,Los Angeles,2021,Adm,Asian,5285
freshman,Los Angeles,2022,Adm,Asian,4670
freshman,Los Angeles,2023,Adm,Asian,4690
freshman,Los Angeles,2024,Adm,Asian,4867
freshman,Los Angeles,2025,Adm,Asian,5240
freshman,Los Angeles,2017,Adm,Hispanic/Latino(a),2541
freshman,Los Angeles,2018,Adm,Hispanic/Latino(a),2372
freshman,Los Angeles,2019,Adm,Hispanic/Latino(a),2251
freshman,Los Angeles,2020,Adm,Hispanic/Latino(a),2430
freshman,Los Angeles,2021,Adm,Hispanic/Latino(a),2602
freshman,Los Angeles,2022,Adm,Hispanic/Latino(a),2399
freshman,Los Angeles,2023,Adm,Hispanic/Latino(a),2577
freshman,Los Angeles,2024,Adm,Hispanic/Latino(a),2644
freshman,Los Angeles,2025,Adm,Hispanic/Latino(a),2566
freshman,Los Angeles,2017,Adm,Pacific Islander,27
freshman,Los Angeles,2018,Adm,Pacific Islander,29
freshman,Los Angeles,2019,Adm,Pacific Islander,36
freshman,Los Angeles,2020,Adm,Pacific Islander,21
freshman,Los Angeles,2021,Adm,Pacific Islander,46
freshman,Los Angeles,2022,Adm,Pacific Islander,53
freshman,Los Angeles,2023,Adm,Pacific Islander,53
freshman,Los Angeles,2024,Adm,Pacific Islander,52
freshman,Los Angeles,2025,Adm,Pacific Islander,44
freshman,Los Angeles,2017,Adm,White,4223
freshman,Los Angeles,2018,Adm,White,3908
freshman,Los Angeles,2019,Adm,White,3266
freshman,Los Angeles,2020,Adm,White,3691
freshman,Los Angeles,2021,Adm,White,3471
freshman,Los Angeles,2022,Adm,White,2840
freshman,Los Angeles,2023,Adm,White,2556
freshman,Los Angeles,2024,Adm,White,2436
freshman,Los Angeles,2025,Adm,White,2509
freshman,Los Angeles,2017,Adm,Unknown,704
freshman,Los Angeles,2018,Adm,Unknown,731
freshman,Los Angeles,2019,Adm,Unknown,560
